,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link
129,高级IOS开发工程师,企,17-23万,广州-天河区,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,租租车,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199833599.shtml
130,iOS开发工程师,企,面议,珠海,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,金山软件,计算机软件,1000-2000人,https://www.liepin.com/job/197154400.shtml
131,高级ios开发工程师,企,10-12万,广州,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,广州市丁丁网络科技有限公司,网络游戏,1-49人,https://www.liepin.com/job/199076107.shtml
132,ios开发工程师,企,10-12万,南京-浦口区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,江苏万全科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910433965.shtml
133,IOS开发工程师,企,18-30万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,戴斯克商务,房地产开发/建筑/建材/工程,100-499人,https://www.liepin.com/job/198721984.shtml
134,高级IOS开发工程师-网易金融005,企,面议,杭州,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910415023.shtml
135,Android/IOS/H5 专家（前端开发高级工程师）,企,13-33万,广州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,广州浩瀚汇通信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198121071.shtml
136,高级IOS开发工程师,企,18-30万,北京-丰台区,硕士及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,北京同仁堂国际信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910170929.shtml
137,中级测试工程师（iOS）,企,面议,天津,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199183231.shtml
138,资深iOS SDK开发工程师,企,面议,天津,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199183332.shtml
139,iOS开发工程师（应届硕士生）,企,面议,天津,硕士及以上,经验不限,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199182730.shtml
140,ios开发工程师,企,8-18万,无锡,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月20日,无锡新格尔软件有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910265877.shtml
141,IOS 开发工程师,企,12-18万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,盈东科技(北京)有限公司,规划/设计/装潢,1-49人,https://www.liepin.com/job/1910201704.shtml
142,iOS开发工程师,企,18-24万,广州-海珠区,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,iGola，骑鹅游,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/194292202.shtml
143,Mobile SDK 开发工程师（iOS SDK）,企,12-24万,成都-高新区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,瑞数,计算机软件,100-499人,https://www.liepin.com/job/1910073147.shtml
144,iOS高级开发工程师,企,18-24万,杭州,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,涂鸦智能,计算机软件,100-499人,https://www.liepin.com/job/1910039132.shtml
145,ZZT-终端开发工程师(iOS终端开发),企,面议,深圳,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,微众银行,银行,1000-2000人,https://www.liepin.com/job/199830220.shtml
146,iOS开发,企,20-33万,上海,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,路路由,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199208371.shtml
147,iOS开发工程师,企,10-17万,武汉-武昌区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,普宙飞行器科技(深圳)有限公司,电子技术/半导体/集成电路,100-499人,https://www.liepin.com/job/199865338.shtml
148,iOS研发工程师（高级/资深）-北京-00142,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,唱吧,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199675437.shtml
149,ios高级工程师,企,22-42万,杭州-西湖区,学历不限,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,新浪分期,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/199640382.shtml
150,IOS技术经理（视频/直播业务）,企,18-24万,深圳,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,深圳灿和兄弟网络科技有限公司,网络游戏,100-499人,https://www.liepin.com/job/198341973.shtml
151,高级IOS开发工程师,企,24-36万,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,广视通达,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198957512.shtml
152,IOS开发工程师,企,12-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京颐圣智能科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911432745.shtml
153,IOS开发工程师,企,面议,上海,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海富聪金融信息服务有限公司,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910543452.shtml
154,IOS开发工程师（中级）,企,7-11万,上海,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海新晨信息集成系统有限公司,计算机软件,100-499人,https://www.liepin.com/job/1911382701.shtml
155,IOS软件开发,企,12-18万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,北京推动力广告有限责任公司,影视/媒体/艺术/文化/出版,50-99人,https://www.liepin.com/job/1911165068.shtml
156,APP渠道运营—iOS,企,14-24万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,盖威科技,计算机软件,100-499人,https://www.liepin.com/job/1911010694.shtml
157,ios工程师,企,24-36万,深圳,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月21日,盖威科技,计算机软件,100-499人,https://www.liepin.com/job/199196639.shtml
158,IOS工程师,企,10-12万,济南-高新区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,鸿冠信息,IT服务/系统集成,500-999人,https://www.liepin.com/job/1910977086.shtml
159,iOS开发工程师,企,13-20万,深圳-南山区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,深圳市炫彩酷游科技有限公司分支结构,网络游戏,50-99人,https://www.liepin.com/job/1910976485.shtml
160,ios/android架构师/资深开发,企,24-36万,北京-海淀区,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,天津泰勒斯教育信息咨询有限公司,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/195162028.shtml
161,IOS开发工程师,企,面议,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,上海钰翔投资控股集团有限公司,房地产开发/建筑/建材/工程,100-499人,https://www.liepin.com/job/1910588568.shtml
162,iOS工程师,企,12-24万,北京,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月21日,健科云网,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198342286.shtml
163,IOS高级工程师（移动业务）,企,24-36万,北京,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月21日,汽车之家,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910289359.shtml
164,iOS工程师 1年起,企,17-24万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,酷划在线,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911193894.shtml
165,iOS开发,企,18-24万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,璞毅网络科技,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911416435.shtml
166,IOS开发工程师（赴Honeywell）,企,12-24万,上海,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1911319711.shtml
167,iOS开发工程师-直播,企,10-12万,北京-朝阳区,学历不限,经验不限,投递后：1个工作日内反馈,2017年12月21日,优贝在线,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/195213533.shtml
168,高级IOS工程师,企,21-42万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,便利蜂,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/197738549.shtml
169,ios开发工程师,企,21-42万,北京,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,大家玩科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911003634.shtml
170,资深iOS开发工程师-上海-00647,企,面议,上海-浦东新区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,挖财,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/197789718.shtml
171,ios研发工程师,企,12-24万,广州,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,世讯,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199238314.shtml
172,iOS开发工程师,企,18-36万,北京,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,疯狂老师,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911396325.shtml
173,网金-资深IOS开发工程师,企,面议,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,国金证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/1911297753.shtml
174,iOS高级/资深工程师,企,24-36万,北京,统招本科,1年工作经验,投递后：10个工作日内反馈,2017年12月21日,北京畅行信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197569762.shtml
175,高级ios开发工程师,企,18-24万,上海-松江区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,联璧科技,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911121243.shtml
176,资深IOS工程师,企,23-33万,上海,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,游族,网络游戏,1000-2000人,https://www.liepin.com/job/1911115761.shtml
177,高级软件工程师-iOS应用,企,25-42万,深圳,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,PhiCloud斐讯云,通信(设备/运营/增值),2000-5000人,https://www.liepin.com/job/197364137.shtml
178,高级iOS开发工程师,企,12-24万,杭州,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,杭州施强教育科技有限公司(分支机构),互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197365516.shtml
179,iOS Development Lead,企,面议,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,MyMM,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910703133.shtml
180,iOS高级（资深）开发工程师-北京-00047,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,懂球帝,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196417202.shtml
181,高级iOS开发工程师,企,20-33万,北京,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月21日,蚂蜂窝,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910916587.shtml
182,IOS/安卓开发工程师(025017),企,18-30万,北京-大兴区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,京东金融集团,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/199407665.shtml
183,IOS 开发工程师,企,面议,北京,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月21日,中金,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/198623890.shtml
184,iOS开发经理,企,面议,上海,统招本科,5年工作经验,投递后：10个工作日内反馈,2017年12月21日,交银企服张江高科技园区分公司,银行,5000-10000人,https://www.liepin.com/job/198984548.shtml
185,iOS高级开发工程师（支付方向）,企,面议,上海,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,交银企服张江高科技园区分公司,银行,5000-10000人,https://www.liepin.com/job/199484789.shtml
186,iOS开发工程师,企,14-22万,成都,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,咕咚,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910634657.shtml
187,IOS/Android移动端技术经理,企,30-60万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,Wicresoft,IT服务/系统集成,2000-5000人,https://www.liepin.com/job/1910962268.shtml
188,高级IOS开发工程师,企,25-50万,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,便利蜂,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910660502.shtml
189,IoT事业部-iOS高级开发工程师/专家-无锡,企,面议,无锡,本科及以上,3年工作经验,未知,2017年12月21日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911346717.shtml
190,ios开发,企,10-20万,上海,大专及以上,5年工作经验,投递后：2个工作日内反馈,2017年12月21日,海天下网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910877387.shtml
191,ios开发工程师,企,12-18万,深圳,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月21日,深圳至臻天龙投资发展有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199446520.shtml
192,资深IOS开发工程师-杭州-00003,企,18-30万,杭州,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月21日,挖财,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910925073.shtml
193,ios开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,北京留呗科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910202306.shtml
194,iOS开发工程师,企,面议,上海-徐汇区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月21日,百视通网络电视技术发展有限责任公司,影视/媒体/艺术/文化/出版,1000-2000人,https://www.liepin.com/job/194218197.shtml
195,IOS开发工程师,企,18-30万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,网秦移动集团,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199549680.shtml
196,移动开发工程师IOS(代招）,企,7-11万,广州,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月21日,幸福狐狸,服装服饰/纺织/皮革,100-499人,https://www.liepin.com/job/199534155.shtml
197,开发工程师（Unity3D+IOS）,企,12-24万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月21日,网秦移动集团,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199453465.shtml
198,iOS研发工程师,企,14-22万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,小蚁科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911406665.shtml
199,高级ios开发工程师,企,21-28万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,饿了么,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911407060.shtml
200,iOS高级开发工程师,企,16-23万,北京-昌平区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,深圳幻工网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911405544.shtml
201,IOS开发工程师,企,8-16万,广州,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月19日,三晶电气,能源(电力/水利),100-499人,https://www.liepin.com/job/196794989.shtml
202,高级IOS工程师,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,北京三合兴元科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911404615.shtml
203,軟件開發工程師 (iOS/Android),企,面议,香港-观塘区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,资信800有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198141770.shtml
204,ios开发工程师,企,12-18万,广州-白云区,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,益邦控股集团有限公司,其他,1000-2000人,https://www.liepin.com/job/1911400839.shtml
205,IOS开发工程师,企,6-12万,未知,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,滁州市梧桐树信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910015999.shtml
206,ios开发工程师,企,7-12万,杭州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,川山甲,交通/物流/运输,100-499人,https://www.liepin.com/job/1911296251.shtml
207,ios开发工程师,企,12-24万,上海-浦东新区,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月19日,上海拓聚投资管理有限公司,基金/证券/期货/投资,1-49人,https://www.liepin.com/job/1911227713.shtml
208,ios开发工程师,企,18-24万,广州,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,海南祺曜互动娱乐有限公司,网络游戏,100-499人,https://www.liepin.com/job/1910967111.shtml
209,IOS开发工程师,企,10-12万,武汉-黄陂区,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,武汉伍啦啦科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911064623.shtml
210,IOS开发工程师,企,10-12万,广州-天河区,学历不限,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,广州市东域信息科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/195604947.shtml
211,iOS开发工程师,企,面议,上海-浦东新区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,新浪财道(上海)信息技术有限公司,基金/证券/期货/投资,500-999人,https://www.liepin.com/job/1911018056.shtml
212,手游IOS渠道经理,企,面议,深圳,大专及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,深圳市中顺和盈科技有限公司,网络游戏,50-99人,https://www.liepin.com/job/197669200.shtml
213,ios工程师,企,14-24万,上海,大专及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月19日,上海阿特门计算机技术有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910917823.shtml
214,ios开发工程师,企,7-12万,嘉兴,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,智柔科技,医疗设备/器械,50-99人,https://www.liepin.com/job/1910797936.shtml
215,IOS开发,企,13-18万,杭州,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,杭州溢金控股集团有限公司,其他,100-499人,https://www.liepin.com/job/1910829146.shtml
216,ios开发工程师,企,16-24万,杭州-拱墅区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,杭州鑫合汇互联网金融,基金/证券/期货/投资,500-999人,https://www.liepin.com/job/1910463343.shtml
217,IOS开发工程师,企,14-24万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,谷武(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196220590.shtml
218,高级iOS开发工程师,企,面议,北京,本科及以上,5年工作经验,投递后：5个工作日内反馈,2017年12月19日,墨迹天气,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910190935.shtml
219,高级ios工程师,企,23-45万,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,众安在线财产保险,保险,100-499人,https://www.liepin.com/job/199107264.shtml
220,iOS开发专家,企,面议,广州,本科及以上,经验不限,投递后：1个工作日内反馈,2017年12月19日,广州尚宸,专业服务(咨询/财会/法律/翻译等),50-99人,https://www.liepin.com/job/199586640.shtml
221,IOS高级开发工程师,企,12-22万,北京-朝阳区,大专及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月19日,北京鼎利天成投资管理有限公司,信托/担保/拍卖/典当,100-499人,https://www.liepin.com/job/1911336326.shtml
222,IOS研发工程师,企,12-24万,北京-海淀区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,北京怡孚和融科技有限公司,环保,100-499人,https://www.liepin.com/job/1911217274.shtml
223,iOS开发工程师,企,18-30万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,跟谁学,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911214723.shtml
224,iOS软件开发工程师,企,12-18万,北京,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,臻和科技,制药/生物工程,100-499人,https://www.liepin.com/job/1910800891.shtml
225,iOS开发工程师,企,18-26万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,臻迪机器人,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911383238.shtml
226,iOS开发工程师,企,16-32万,上海-浦东新区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,湘财证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/1911351026.shtml
227,iOS资深工程师-北京,企,30-60万,北京-朝阳区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,小红书,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911112072.shtml
228,ios工程师,企,14-19万,北京-朝阳区,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月19日,音悦畅想网络科技(北京)有限公司,娱乐/休闲/体育,100-499人,https://www.liepin.com/job/1911286993.shtml
229,iOS工程师（中、高级）,企,14-24万,广州-天河区,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,广州壹乾壹坤投资管理有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199167365.shtml
230,IOS开发工程师（2018届校招）,企,10-12万,长沙-岳麓区,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,爱数软件,计算机软件,500-999人,https://www.liepin.com/job/199932672.shtml
231,iOS工程师,企,18-30万,北京,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,暴风集团,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911300357.shtml
232,IOS开发工程师,企,面议,上海,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,平安医疗健康管理股份有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911201022.shtml
233,IOS高级开发工程师,企,26-39万,北京,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月19日,当当网,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/198726754.shtml
234,iOS开发工程师,企,12-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,北京三百六十行互联科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911316300.shtml
235,高级ios开发工程师,企,22-36万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,北京招彩旺旺信息技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911301416.shtml
236,iOS资深研发工程师,企,30-36万,北京-东城区,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月19日,北京琳云信息科技有限责任公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910495349.shtml
237,IOS开发工程师,企,11-18万,北京,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,启创卓越,IT服务/系统集成,100-499人,https://www.liepin.com/job/1911275678.shtml
238,IOS开发工程师,企,10-18万,上海,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,雷尼威尔,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911002095.shtml
239,IOS高级工程师（移动业务）,企,24-36万,北京,本科及以上,5年工作经验,投递后：10个工作日内反馈,2017年12月19日,汽车之家,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910933544.shtml
240,IOS 开发工程师,企,12-24万,上海-浦东新区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月19日,ifuwo,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196066874.shtml
241,渠道经理（iOS）,企,10-20万,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,北京万物小草智能科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199096452.shtml
242,高级ios开发工程师,企,面议,成都,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,华西证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/1910235592.shtml
243,ios开发工程师,企,12-17万,杭州-江干区,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,杭州嘉舟科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911328076.shtml
244,iOS开发工程师-dsj17064,企,面议,青岛,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,红领集团,服装服饰/纺织/皮革,5000-10000人,https://www.liepin.com/job/1910635349.shtml
245,iOS高级开发工程师,企,21-35万,上海-徐汇区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,爱奇艺,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910434916.shtml
246,搜狐媒体-汽车总部-iOS开发工程师,企,18-30万,北京,本科及以上,1年工作经验,投递后：10个工作日内反馈,2017年12月19日,搜狐新媒体,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910721006.shtml
247,ios开发工程师,企,面议,南京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,咪咕互动娱乐有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911120979.shtml
248,高级iOS开发工程师,企,18-24万,苏州-高新区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月19日,金诚集团,基金/证券/期货/投资,1000-2000人,https://www.liepin.com/job/1910800024.shtml
249,iOS开发工程师-福州,企,10-19万,福州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,厦门至恒融兴信息技术有限公司,计算机软件,500-999人,https://www.liepin.com/job/1910104762.shtml
250,IOS 移动安全开发工程师,企,15-30万,北京-海淀区,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月19日,梆梆金服(北京)科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910895097.shtml
251,iOS 资深开发工程师(J171214005),企,35-65万,北京-海淀区,本科及以上,3年工作经验,未知,2017年12月19日,滴滴出行,互联网/移动互联网/电子商务,5000-10000人,https://www.liepin.com/job/1911401646.shtml
252,ios开发工程师,企,10-12万,南京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,北斗航天卫星导航科技有限公司,IT服务/系统集成,南京市中山北路26号新晨国际大厦13层,https://www.liepin.com/job/1911401791.shtml
253,ios工程师,企,18-24万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月19日,上海携情网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911400016.shtml
254,iOS开发工程师,企,8-12万,苏州-工业园,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月19日,苏州普恩特信息技术有限公司,计算机软件,1-49人,https://www.liepin.com/job/1910871386.shtml
255,ios高级工程师,企,面议,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月19日,探探科技(北京)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911397784.shtml
256,iOS开发工程师,企,6-10万,广州-天河区,大专及以上,经验不限,投递后：5个工作日内反馈,2017年12月19日,诗悦,网络游戏,100-499人,https://www.liepin.com/job/1910224574.shtml
257,ios开发工程师,企,7-12万,广州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月19日,诗悦,网络游戏,100-499人,https://www.liepin.com/job/1911180182.shtml
